Date,Close
1981-09-28,842.6
1981-09-29,847.9
1981-09-30,850.0
1981-10-01,852.3
1981-10-02,860.7
1981-10-05,859.9
1981-10-06,856.3
1981-10-07,868.7
1981-10-08,878.1
1981-10-09,873.0
1981-10-12,869.5
1981-10-13,865.6
1981-10-14,850.7
1981-10-15,856.3
1981-10-16,851.7
1981-10-19,847.1
1981-10-20,851.9
1981-10-21,851.0
1981-10-22,848.3
1981-10-23,838.0
1981-10-26,831.0
1981-10-27,838.4
1981-10-28,837.6
1981-10-29,833.0
1981-10-30,852.6
1981-11-02,866.8
1981-11-03,868.7
1981-11-04,866.8
1981-11-05,859.1
1981-11-06,852.5
1981-11-09,855.2
1981-11-10,854.0
1981-11-11,857.1
1981-11-12,860.5
1981-11-13,855.9
1981-11-16,845.0
1981-11-17,850.2
1981-11-18,844.1
1981-11-19,844.8
1981-11-20,852.9
1981-11-23,851.8
1981-11-24,870.2
1981-11-25,878.1
1981-11-27,885.9
1981-11-30,889.0
1981-12-01,890.2
1981-12-02,882.6
1981-12-03,883.9
1981-12-04,892.7
1981-12-07,887.0
1981-12-08,881.8
1981-12-09,888.2
1981-12-10,892.0
1981-12-11,886.5
1981-12-14,871.5
1981-12-15,876.0
1981-12-16,868.7
1981-12-17,870.5
1981-12-18,875.8
1981-12-21,873.1
1981-12-22,872.0
1981-12-23,869.7
1981-12-24,873.4
1981-12-28,870.3
1981-12-29,868.3
1981-12-30,873.1
1981-12-31,875.0
1982-01-04,882.5
1982-01-05,865.3
1982-01-06,861.0
1982-01-07,861.8
1982-01-08,866.5
1982-01-11,850.5
1982-01-12,847.7
1982-01-13,839.0
1982-01-14,842.3
1982-01-15,847.6
1982-01-18,855.1
1982-01-19,847.4
1982-01-20,845.9
1982-01-21,848.3
1982-01-22,845.0
1982-01-25,842.8
1982-01-26,841.5
1982-01-27,842.7
1982-01-28,864.3
1982-01-29,871.1
1982-02-01,851.7
1982-02-02,852.6
1982-02-03,845.0
1982-02-04,847.0
1982-02-05,851.0
1982-02-08,833.4
1982-02-09,830.6
1982-02-10,836.7
1982-02-11,834.7
1982-02-12,833.8
1982-02-16,831.3
1982-02-17,827.6
1982-02-18,829.0
1982-02-19,824.3
1982-02-22,811.3
1982-02-23,813.0
1982-02-24,826.8
1982-02-25,825.8
1982-02-26,824.4
1982-03-01,828.4
1982-03-02,825.8
1982-03-03,815.2
1982-03-04,807.6
1982-03-05,807.4
1982-03-08,795.5
1982-03-09,803.8
1982-03-10,804.9
1982-03-11,805.6
1982-03-12,797.4
1982-03-15,801.0
1982-03-16,798.3
1982-03-17,795.9
1982-03-18,805.3
1982-03-19,805.7
1982-03-22,819.5
1982-03-23,826.7
1982-03-24,823.3
1982-03-25,827.6
1982-03-26,817.9
1982-03-29,823.8
1982-03-30,824.5
1982-03-31,822.8
1982-04-01,833.2
1982-04-02,838.6
1982-04-05,835.3
1982-04-06,839.3
1982-04-07,836.4
1982-04-08,842.9
1982-04-12,841.3
1982-04-13,841.0
1982-04-14,838.1
1982-04-15,839.6
1982-04-16,843.4
1982-04-19,846.1
1982-04-20,840.6
1982-04-21,843.4
1982-04-22,853.1
1982-04-23,862.2
1982-04-26,865.6
1982-04-27,857.5
1982-04-28,852.6
1982-04-29,844.9
1982-04-30,848.4
1982-05-03,849.0
1982-05-04,854.5
1982-05-05,854.5
1982-05-06,863.2
1982-05-07,869.2
1982-05-10,860.9
1982-05-11,865.9
1982-05-12,865.8
1982-05-13,859.1
1982-05-14,857.8
1982-05-17,845.3
1982-05-18,840.9
1982-05-19,835.9
1982-05-20,832.5
1982-05-21,835.9
1982-05-24,836.4
1982-05-25,834.6
1982-05-26,828.8
1982-05-27,825.0
1982-05-28,819.5
1982-06-01,815.0
1982-06-02,816.9
1982-06-03,816.5
1982-06-04,805.0
1982-06-07,804.0
1982-06-08,802.2
1982-06-09,795.6
1982-06-10,798.7
1982-06-11,809.7
1982-06-14,801.9
1982-06-15,801.3
1982-06-16,796.9
1982-06-17,791.5
1982-06-18,788.6
1982-06-21,790.0
1982-06-22,799.7
1982-06-23,813.2
1982-06-24,810.4
1982-06-25,803.1
1982-06-28,811.9
1982-06-29,812.2
1982-06-30,811.9
1982-07-01,803.3
1982-07-02,797.0
1982-07-06,798.9
1982-07-07,799.7
1982-07-08,805.0
1982-07-09,814.1
1982-07-12,824.9
1982-07-13,824.2
1982-07-14,828.4
1982-07-15,827.3
1982-07-16,828.7
1982-07-19,826.1
1982-07-20,833.4
1982-07-21,832.2
1982-07-22,832.0
1982-07-23,830.6
1982-07-26,825.4
1982-07-27,822.8
1982-07-28,811.8
1982-07-29,812.2
1982-07-30,808.6
1982-08-02,822.1
1982-08-03,816.4
1982-08-04,803.5
1982-08-05,795.9
1982-08-06,784.3
1982-08-09,780.4
1982-08-10,779.3
1982-08-11,777.2
1982-08-12,776.9
1982-08-13,788.1
1982-08-16,792.4
1982-08-17,831.2
1982-08-18,829.4
1982-08-19,838.6
1982-08-20,869.3
1982-08-23,891.2
1982-08-24,874.9
1982-08-25,884.9
1982-08-26,892.4
1982-08-27,883.5
1982-08-30,893.3
1982-08-31,901.3
1982-09-01,895.1
1982-09-02,909.4
1982-09-03,925.1
1982-09-07,914.3
1982-09-08,915.8
1982-09-09,912.5
1982-09-10,906.8
1982-09-13,918.7
1982-09-14,923.0
1982-09-15,930.5
1982-09-16,927.8
1982-09-17,916.9
1982-09-20,916.3
1982-09-21,934.8
1982-09-22,927.6
1982-09-23,925.8
1982-09-24,919.5
1982-09-27,920.9
1982-09-28,919.3
1982-09-29,906.3
1982-09-30,896.3
1982-10-01,907.7
1982-10-04,903.6
1982-10-05,907.2
1982-10-06,944.3
1982-10-07,966.0
1982-10-08,986.9
1982-10-11,1012.8
1982-10-12,1003.7
1982-10-13,1015.2
1982-10-14,996.9
1982-10-15,993.1
1982-10-18,1019.2
1982-10-19,1013.8
1982-10-20,1034.1
1982-10-21,1037.0
1982-10-22,1031.5
1982-10-25,995.1
1982-10-26,1006.1
1982-10-27,1006.4
1982-10-28,991.0
1982-10-29,991.7
1982-11-01,1005.7
1982-11-02,1022.1
1982-11-03,1065.5
1982-11-04,1050.2
1982-11-05,1051.8
1982-11-08,1037.4
1982-11-09,1060.3
1982-11-10,1044.5
1982-11-11,1054.7
1982-11-12,1039.9
1982-11-15,1021.4
1982-11-16,1008.0
1982-11-17,1027.5
1982-11-18,1032.1
1982-11-19,1021.3
1982-11-22,1000.0
1982-11-23,991.0
1982-11-24,1000.0
1982-11-26,1007.4
1982-11-29,1002.9
1982-11-30,1039.3
1982-12-01,1031.1
1982-12-02,1033.1
1982-12-03,1031.4
1982-12-06,1055.7
1982-12-07,1056.9
1982-12-08,1047.1
1982-12-09,1028.0
1982-12-10,1018.8
1982-12-13,1024.3
1982-12-14,1009.4
1982-12-15,992.6
1982-12-16,990.3
1982-12-17,1011.5
1982-12-20,1004.5
1982-12-21,1030.3
1982-12-22,1035.0
1982-12-23,1045.1
1982-12-27,1070.6
1982-12-28,1058.9
1982-12-29,1059.6
1982-12-30,1047.4
1982-12-31,1046.5
1983-01-03,1027.0
1983-01-04,1046.1
1983-01-05,1044.9
1983-01-06,1070.9
1983-01-07,1076.1
1983-01-10,1092.4
1983-01-11,1083.8
1983-01-12,1083.6
1983-01-13,1074.0
1983-01-14,1080.9
1983-01-17,1084.8
1983-01-18,1079.7
1983-01-19,1068.1
1983-01-20,1070.8
1983-01-21,1053.0
1983-01-24,1030.2
1983-01-25,1042.0
1983-01-26,1038.0
1983-01-27,1063.7
1983-01-28,1064.8
1983-01-31,1075.7
1983-02-01,1059.8
1983-02-02,1062.6
1983-02-03,1064.7
1983-02-04,1077.9
1983-02-07,1087.1
1983-02-08,1075.3
1983-02-09,1067.4
1983-02-10,1087.8
1983-02-11,1086.5
1983-02-14,1097.1
1983-02-15,1093.1
1983-02-16,1087.4
1983-02-17,1088.9
1983-02-18,1092.8
1983-02-22,1080.4
1983-02-23,1096.9
1983-02-24,1121.8
1983-02-25,1120.9
1983-02-28,1112.2
1983-03-01,1130.7
1983-03-02,1135.1
1983-03-03,1138.1
1983-03-04,1141.0
1983-03-07,1141.7
1983-03-08,1119.8
1983-03-09,1132.6
1983-03-10,1120.9
1983-03-11,1117.7
1983-03-14,1114.5
1983-03-15,1124.5
1983-03-16,1116.0
1983-03-17,1117.0
1983-03-18,1117.7
1983-03-21,1125.3
1983-03-22,1123.0
1983-03-23,1140.9
1983-03-24,1145.9
1983-03-25,1140.1
1983-03-28,1133.3
1983-03-29,1131.2
1983-03-30,1143.3
1983-03-31,1130.0
1983-04-04,1127.6
1983-04-05,1120.2
1983-04-06,1113.5
1983-04-07,1117.7
1983-04-08,1124.7
1983-04-11,1141.8
1983-04-12,1145.3
1983-04-13,1156.6
1983-04-14,1165.3
1983-04-15,1171.3
1983-04-18,1183.2
1983-04-19,1174.5
1983-04-20,1191.5
1983-04-21,1188.3
1983-04-22,1196.3
1983-04-25,1187.2
1983-04-26,1209.5
1983-04-27,1208.4
1983-04-28,1219.5
1983-04-29,1226.2
1983-05-02,1204.3
1983-05-03,1208.0
1983-05-04,1212.7
1983-05-05,1219.7
1983-05-06,1232.6
1983-05-09,1228.2
1983-05-10,1229.7
1983-05-11,1219.7
1983-05-12,1214.4
1983-05-13,1218.8
1983-05-16,1203.0
1983-05-17,1205.8
1983-05-18,1203.6
1983-05-19,1191.4
1983-05-20,1190.0
1983-05-23,1200.6
1983-05-24,1219.0
1983-05-25,1229.0
1983-05-26,1223.5
1983-05-27,1216.1
1983-05-31,1200.0
1983-06-01,1202.2
1983-06-02,1211.4
1983-06-03,1213.0
1983-06-06,1214.2
1983-06-07,1194.9
1983-06-08,1185.5
1983-06-09,1189.0
1983-06-10,1196.1
1983-06-13,1220.6
1983-06-14,1227.3
1983-06-15,1237.3
1983-06-16,1248.3
1983-06-17,1242.2
1983-06-20,1239.2
1983-06-21,1247.4
1983-06-22,1245.7
1983-06-23,1241.8
1983-06-24,1241.7
1983-06-27,1229.5
1983-06-28,1209.2
1983-06-29,1213.8
1983-06-30,1222.0
1983-07-01,1225.3
1983-07-05,1208.5
1983-07-06,1220.7
1983-07-07,1210.4
1983-07-08,1207.2
1983-07-11,1215.5
1983-07-12,1198.5
1983-07-13,1197.8
1983-07-14,1204.3
1983-07-15,1192.3
1983-07-18,1189.9
1983-07-19,1197.1
1983-07-20,1227.9
1983-07-21,1229.4
1983-07-22,1231.2
1983-07-25,1232.9
1983-07-26,1243.7
1983-07-27,1230.5
1983-07-28,1216.4
1983-07-29,1199.2
1983-08-01,1194.2
1983-08-02,1188.0
1983-08-03,1197.8
1983-08-04,1183.1
1983-08-05,1183.3
1983-08-08,1163.1
1983-08-09,1168.3
1983-08-10,1176.0
1983-08-11,1174.4
1983-08-12,1182.8
1983-08-15,1193.5
1983-08-16,1190.5
1983-08-17,1206.5
1983-08-18,1192.5
1983-08-19,1194.2
1983-08-22,1203.2
1983-08-23,1192.9
1983-08-24,1184.3
1983-08-25,1185.1
1983-08-26,1192.1
1983-08-29,1194.1
1983-08-30,1196.0
1983-08-31,1216.2
1983-09-01,1206.8
1983-09-02,1215.5
1983-09-06,1238.7
1983-09-07,1244.1
1983-09-08,1246.1
1983-09-09,1239.7
1983-09-12,1229.1
1983-09-13,1224.1
1983-09-14,1229.5
1983-09-15,1215.0
1983-09-16,1225.7
1983-09-19,1233.9
1983-09-20,1249.2
1983-09-21,1243.3
1983-09-22,1257.5
1983-09-23,1255.6
1983-09-26,1260.8
1983-09-27,1248.0
1983-09-28,1242.0
1983-09-29,1240.1
1983-09-30,1233.1
1983-10-03,1231.3
1983-10-04,1236.7
1983-10-05,1250.2
1983-10-06,1268.8
1983-10-07,1272.2
1983-10-10,1284.7
1983-10-11,1265.1
1983-10-12,1259.7
1983-10-13,1261.4
1983-10-14,1263.5
1983-10-17,1268.7
1983-10-18,1250.8
1983-10-19,1246.8
1983-10-20,1251.5
1983-10-21,1248.9
1983-10-24,1249.0
1983-10-25,1252.4
1983-10-26,1243.8
1983-10-27,1242.1
1983-10-28,1223.5
1983-10-31,1225.2
1983-11-01,1229.3
1983-11-02,1237.3
1983-11-03,1227.1
1983-11-04,1218.3
1983-11-07,1214.8
1983-11-08,1214.9
1983-11-09,1232.5
1983-11-10,1235.9
1983-11-11,1250.2
1983-11-14,1254.1
1983-11-15,1248.0
1983-11-16,1251.3
1983-11-17,1254.7
1983-11-18,1251.0
1983-11-21,1268.8
1983-11-22,1275.8
1983-11-23,1275.6
1983-11-25,1277.4
1983-11-28,1269.8
1983-11-29,1287.2
1983-11-30,1276.0
1983-12-01,1275.1
1983-12-02,1265.2
1983-12-05,1270.5
1983-12-06,1269.3
1983-12-07,1273.8
1983-12-08,1261.9
1983-12-09,1260.1
1983-12-12,1261.6
1983-12-13,1255.9
1983-12-14,1246.7
1983-12-15,1236.8
1983-12-16,1242.2
1983-12-19,1244.6
1983-12-20,1242.0
1983-12-21,1255.0
1983-12-22,1253.7
1983-12-23,1250.5
1983-12-27,1263.7
1983-12-28,1263.2
1983-12-29,1260.2
1983-12-30,1258.6
1984-01-03,1252.7
1984-01-04,1269.1
1984-01-05,1282.2
1984-01-06,1286.6
1984-01-09,1286.2
1984-01-10,1278.5
1984-01-11,1277.3
1984-01-12,1279.3
1984-01-13,1270.1
1984-01-16,1267.6
1984-01-17,1271.5
1984-01-18,1269.4
1984-01-19,1266.0
1984-01-20,1259.1
1984-01-23,1244.5
1984-01-24,1242.9
1984-01-25,1231.9
1984-01-26,1229.7
1984-01-27,1230.0
1984-01-30,1221.5
1984-01-31,1220.6
1984-02-01,1212.3
1984-02-02,1213.9
1984-02-03,1197.0
1984-02-06,1174.3
1984-02-07,1180.5
1984-02-08,1156.3
1984-02-09,1152.7
1984-02-10,1160.7
1984-02-13,1150.1
1984-02-14,1163.8
1984-02-15,1158.7
1984-02-16,1154.9
1984-02-17,1148.9
1984-02-21,1139.3
1984-02-22,1134.2
1984-02-23,1134.6
1984-02-24,1165.1
1984-02-27,1180.0
1984-02-28,1157.1
1984-02-29,1154.6
1984-03-01,1159.4
1984-03-02,1171.5
1984-03-05,1165.2
1984-03-06,1152.5
1984-03-07,1143.6
1984-03-08,1147.1
1984-03-09,1139.8
1984-03-12,1155.4
1984-03-13,1164.8
1984-03-14,1166.0
1984-03-15,1167.4
1984-03-16,1184.4
1984-03-19,1171.4
1984-03-20,1175.8
1984-03-21,1170.9
1984-03-22,1155.9
1984-03-23,1154.8
1984-03-26,1153.0
1984-03-27,1154.3
1984-03-28,1174.6
1984-03-29,1170.8
1984-03-30,1164.9
1984-04-02,1153.2
1984-04-03,1148.8
1984-04-04,1148.6
1984-04-05,1130.6
1984-04-06,1132.2
1984-04-09,1133.9
1984-04-10,1138.3
1984-04-11,1131.0
1984-04-12,1157.1
1984-04-13,1150.1
1984-04-16,1160.3
1984-04-17,1164.6
1984-04-18,1156.5
1984-04-19,1158.1
1984-04-23,1149.5
1984-04-24,1162.9
1984-04-25,1163.5
1984-04-26,1175.3
1984-04-27,1169.1
1984-04-30,1170.8
1984-05-01,1183.0
1984-05-02,1186.6
1984-05-03,1181.5
1984-05-04,1165.3
1984-05-07,1166.6
1984-05-08,1176.3
1984-05-09,1165.5
1984-05-10,1167.2
1984-05-11,1157.1
1984-05-14,1151.1
1984-05-15,1150.9
1984-05-16,1153.2
1984-05-17,1142.3
1984-05-18,1133.8
1984-05-21,1125.3
1984-05-22,1116.6
1984-05-23,1113.8
1984-05-24,1103.4
1984-05-25,1107.1
1984-05-29,1101.2
1984-05-30,1102.6
1984-05-31,1104.9
1984-06-01,1124.4
1984-06-04,1131.6
1984-06-05,1124.9
1984-06-06,1133.8
1984-06-07,1132.4
1984-06-08,1131.3
1984-06-11,1115.6
1984-06-12,1110.5
1984-06-13,1110.5
1984-06-14,1097.6
1984-06-15,1086.9
1984-06-18,1109.7
1984-06-19,1115.8
1984-06-20,1131.6
1984-06-21,1127.2
1984-06-22,1131.1
1984-06-25,1130.5
1984-06-26,1122.8
1984-06-27,1116.7
1984-06-28,1126.6
1984-06-29,1132.4
1984-07-02,1130.1
1984-07-03,1134.3
1984-07-05,1124.6
1984-07-06,1122.6
1984-07-09,1134.1
1984-07-10,1126.9
1984-07-11,1108.6
1984-07-12,1104.6
1984-07-13,1109.9
1984-07-16,1116.8
1984-07-17,1122.9
1984-07-18,1111.6
1984-07-19,1102.9
1984-07-20,1101.4
1984-07-23,1096.6
1984-07-24,1086.6
1984-07-25,1097.0
1984-07-26,1107.6
1984-07-27,1114.6
1984-07-30,1110.0
1984-07-31,1115.3
1984-08-01,1134.6
1984-08-02,1166.1
1984-08-03,1202.1
1984-08-06,1203.0
1984-08-07,1204.6
1984-08-08,1196.1
1984-08-09,1224.1
1984-08-10,1218.1
1984-08-13,1220.1
1984-08-14,1214.1
1984-08-15,1199.0
1984-08-16,1209.1
1984-08-17,1211.9
1984-08-20,1217.0
1984-08-21,1239.7
1984-08-22,1231.8
1984-08-23,1232.4
1984-08-24,1236.5
1984-08-27,1227.9
1984-08-28,1232.1
1984-08-29,1226.9
1984-08-30,1223.3
1984-08-31,1224.4
1984-09-04,1212.4
1984-09-05,1209.0
1984-09-06,1218.9
1984-09-07,1207.4
1984-09-10,1202.5
1984-09-11,1198.0
1984-09-12,1200.3
1984-09-13,1228.3
1984-09-14,1237.5
1984-09-17,1237.1
1984-09-18,1226.3
1984-09-19,1213.0
1984-09-20,1216.5
1984-09-21,1201.7
1984-09-24,1205.1
1984-09-25,1207.2
1984-09-26,1212.1
1984-09-27,1216.8
1984-09-28,1206.7
1984-10-01,1199.0
1984-10-02,1191.4
1984-10-03,1182.9
1984-10-04,1187.4
1984-10-05,1182.5
1984-10-08,1177.9
1984-10-09,1175.1
1984-10-10,1177.2
1984-10-11,1183.1
1984-10-12,1190.7
1984-10-15,1203.0
1984-10-16,1197.8
1984-10-17,1195.9
1984-10-18,1225.4
1984-10-19,1225.9
1984-10-22,1217.2
1984-10-23,1213.0
1984-10-24,1216.4
1984-10-25,1211.0
1984-10-26,1205.0
1984-10-29,1201.4
1984-10-30,1217.3
1984-10-31,1207.4
1984-11-01,1217.1
1984-11-02,1216.7
1984-11-05,1229.2
1984-11-06,1244.2
1984-11-07,1233.2
1984-11-08,1228.7
1984-11-09,1219.0
1984-11-12,1219.2
1984-11-13,1206.6
1984-11-14,1206.9
1984-11-15,1206.2
1984-11-16,1187.9
1984-11-19,1185.3
1984-11-20,1195.1
1984-11-21,1201.5
1984-11-23,1220.3
1984-11-26,1212.4
1984-11-27,1220.2
1984-11-28,1205.4
1984-11-29,1193.5
1984-11-30,1188.9
1984-12-03,1182.4
1984-12-04,1185.1
1984-12-05,1171.6
1984-12-06,1170.5
1984-12-07,1163.2
1984-12-10,1172.3
1984-12-11,1178.3
1984-12-12,1175.1
1984-12-13,1168.8
1984-12-14,1175.9
1984-12-17,1176.8
1984-12-18,1211.6
1984-12-19,1208.0
1984-12-20,1203.3
1984-12-21,1199.0
1984-12-24,1210.1
1984-12-26,1208.9
1984-12-27,1202.5
1984-12-28,1204.2
1984-12-31,1211.6
1985-01-02,1198.9
1985-01-03,1189.8
1985-01-04,1185.0
1985-01-07,1190.6
1985-01-08,1191.7
1985-01-09,1202.7
1985-01-10,1223.5
1985-01-11,1218.1
1985-01-14,1234.5
1985-01-15,1230.8
1985-01-16,1230.7
1985-01-17,1228.7
1985-01-18,1227.4
1985-01-21,1261.4
1985-01-22,1259.5
1985-01-23,1274.7
1985-01-24,1270.4
1985-01-25,1276.1
1985-01-28,1277.8
1985-01-29,1292.6
1985-01-30,1287.9
1985-01-31,1286.8
1985-02-01,1277.7
1985-02-04,1290.1
1985-02-05,1285.2
1985-02-06,1280.6
1985-02-07,1290.1
1985-02-08,1290.0
1985-02-11,1276.1
1985-02-12,1276.6
1985-02-13,1297.9
1985-02-14,1287.9
1985-02-15,1282.0
1985-02-19,1280.6
1985-02-20,1283.1
1985-02-21,1279.0
1985-02-22,1275.8
1985-02-25,1277.5
1985-02-26,1286.1
1985-02-27,1281.0
1985-02-28,1284.0
1985-03-01,1299.4
1985-03-04,1289.5
1985-03-05,1291.9
1985-03-06,1280.4
1985-03-07,1271.5
1985-03-08,1269.7
1985-03-11,1268.6
1985-03-12,1271.8
1985-03-13,1261.7
1985-03-14,1260.1
1985-03-15,1247.4
1985-03-18,1249.7
1985-03-19,1271.1
1985-03-20,1265.2
1985-03-21,1268.2
1985-03-22,1267.5
1985-03-25,1259.9
1985-03-26,1259.7
1985-03-27,1264.9
1985-03-28,1260.7
1985-03-29,1266.8
1985-04-01,1272.8
1985-04-02,1265.7
1985-04-03,1258.1
1985-04-04,1259.1
1985-04-08,1253.0
1985-04-09,1253.9
1985-04-10,1259.9
1985-04-11,1263.7
1985-04-12,1265.7
1985-04-15,1266.8
1985-04-16,1269.6
1985-04-17,1272.3
1985-04-18,1265.1
1985-04-19,1266.6
1985-04-22,1266.6
1985-04-23,1278.7
1985-04-24,1278.5
1985-04-25,1284.8
1985-04-26,1275.2
1985-04-29,1259.7
1985-04-30,1258.1
1985-05-01,1242.1
1985-05-02,1242.3
1985-05-03,1247.2
1985-05-06,1247.8
1985-05-07,1252.8
1985-05-08,1249.8
1985-05-09,1260.3
1985-05-10,1274.2
1985-05-13,1277.5
1985-05-14,1273.3
1985-05-15,1273.5
1985-05-16,1278.1
1985-05-17,1285.3
1985-05-20,1304.9
1985-05-21,1309.7
1985-05-22,1303.8
1985-05-23,1296.7
1985-05-24,1302.0
1985-05-28,1301.5
1985-05-29,1303.0
1985-05-30,1305.8
1985-05-31,1315.4
1985-06-03,1310.9
1985-06-04,1315.3
1985-06-05,1320.6
1985-06-06,1327.3
1985-06-07,1316.4
1985-06-10,1318.4
1985-06-11,1313.8
1985-06-12,1306.3
1985-06-13,1290.1
1985-06-14,1301.0
1985-06-17,1298.4
1985-06-18,1304.8
1985-06-19,1297.4
1985-06-20,1299.7
1985-06-21,1324.5
1985-06-24,1320.6
1985-06-25,1323.0
1985-06-26,1323.8
1985-06-27,1332.2
1985-06-28,1335.5
1985-07-01,1337.1
1985-07-02,1334.0
1985-07-03,1326.4
1985-07-05,1334.5
1985-07-08,1328.4
1985-07-09,1321.9
1985-07-10,1332.9
1985-07-11,1337.7
1985-07-12,1338.6
1985-07-15,1335.5
1985-07-16,1347.9
1985-07-17,1358.0
1985-07-18,1350.9
1985-07-19,1359.5
1985-07-22,1357.6
1985-07-23,1351.8
1985-07-24,1348.9
1985-07-25,1353.6
1985-07-26,1357.1
1985-07-29,1343.9
1985-07-30,1346.1
1985-07-31,1347.5
1985-08-01,1355.6
1985-08-02,1353.1
1985-08-05,1346.9
1985-08-06,1325.2
1985-08-07,1325.0
1985-08-08,1329.9
1985-08-09,1320.8
1985-08-12,1314.3
1985-08-13,1315.3
1985-08-14,1317.0
1985-08-15,1317.8
1985-08-16,1312.7
1985-08-19,1312.5
1985-08-20,1323.7
1985-08-21,1329.5
1985-08-22,1318.1
1985-08-23,1318.3
1985-08-26,1317.7
1985-08-27,1322.5
1985-08-28,1331.1
1985-08-29,1335.1
1985-08-30,1334.0
1985-09-03,1329.2
1985-09-04,1326.7
1985-09-05,1325.8
1985-09-06,1335.7
1985-09-09,1339.3
1985-09-10,1333.5
1985-09-11,1319.4
1985-09-12,1312.4
1985-09-13,1307.7
1985-09-16,1309.1
1985-09-17,1298.2
1985-09-18,1300.4
1985-09-19,1306.8
1985-09-20,1297.9
1985-09-23,1316.3
1985-09-24,1321.1
1985-09-25,1312.1
1985-09-26,1320.8
1985-09-30,1328.6
1985-10-01,1341.0
1985-10-02,1333.7
1985-10-03,1333.1
1985-10-04,1328.7
1985-10-07,1324.4
1985-10-08,1325.5
1985-10-09,1326.7
1985-10-10,1328.1
1985-10-11,1339.9
1985-10-14,1354.7
1985-10-15,1350.8
1985-10-16,1368.5
1985-10-17,1369.3
1985-10-18,1368.8
1985-10-21,1364.1
1985-10-22,1364.4
1985-10-23,1367.2
1985-10-24,1362.3
1985-10-25,1356.5
1985-10-28,1360.0
1985-10-29,1368.7
1985-10-30,1375.6
1985-10-31,1374.3
1985-11-01,1390.3
1985-11-04,1389.7
1985-11-05,1396.7
1985-11-06,1403.4
1985-11-07,1399.5
1985-11-08,1404.4
1985-11-11,1431.9
1985-11-12,1433.6
1985-11-13,1427.8
1985-11-14,1439.2
1985-11-15,1435.1
1985-11-18,1440.0
1985-11-19,1439.0
1985-11-20,1439.2
1985-11-21,1462.3
1985-11-22,1464.3
1985-11-25,1456.7
1985-11-26,1456.8
1985-11-27,1475.7
1985-11-29,1472.1
1985-12-02,1457.9
1985-12-03,1459.1
1985-12-04,1484.4
1985-12-05,1482.9
1985-12-06,1477.2
1985-12-09,1497.0
1985-12-10,1499.2
1985-12-11,1511.7
1985-12-12,1511.2
1985-12-13,1535.2
1985-12-16,1553.1
1985-12-17,1544.5
1985-12-18,1542.4
1985-12-19,1543.9
1985-12-20,1543.0
1985-12-23,1528.8
1985-12-24,1519.2
1985-12-26,1526.5
1985-12-27,1543.0
1985-12-30,1550.5
1985-12-31,1546.7
1986-01-02,1537.7
1986-01-03,1549.2
1986-01-06,1547.6
1986-01-07,1565.7
1986-01-08,1526.6
1986-01-09,1518.2
1986-01-10,1513.5
1986-01-13,1520.5
1986-01-14,1519.0
1986-01-15,1527.3
1986-01-16,1541.6
1986-01-17,1536.7
1986-01-20,1529.1
1986-01-21,1514.5
1986-01-22,1502.3
1986-01-23,1511.2
1986-01-24,1529.9
1986-01-27,1537.6
1986-01-28,1556.4
1986-01-29,1558.9
1986-01-30,1552.2
1986-01-31,1571.0
1986-02-03,1594.3
1986-02-04,1593.2
1986-02-05,1593.1
1986-02-06,1600.7
1986-02-07,1613.4
1986-02-10,1626.4
1986-02-11,1622.8
1986-02-12,1629.9
1986-02-13,1645.1
1986-02-14,1664.5
1986-02-18,1678.8
1986-02-19,1658.3
1986-02-20,1672.8
1986-02-21,1697.7
1986-02-24,1698.3
1986-02-25,1692.7
1986-02-26,1696.9
1986-02-27,1714.0
1986-02-28,1709.1
1986-03-03,1696.7
1986-03-04,1686.4
1986-03-05,1686.7
1986-03-06,1696.6
1986-03-07,1699.8
1986-03-10,1703.0
1986-03-11,1746.1
1986-03-12,1745.5
1986-03-13,1753.7
1986-03-14,1792.7
1986-03-17,1776.9
1986-03-18,1789.9
1986-03-19,1788.0
1986-03-20,1804.2
1986-03-21,1768.6
1986-03-24,1782.9
1986-03-25,1778.5
1986-03-26,1810.7
1986-03-27,1821.7
1986-03-31,1818.6
1986-04-01,1790.1
1986-04-02,1795.3
1986-04-03,1766.4
1986-04-04,1739.2
1986-04-07,1735.5
1986-04-08,1769.8
1986-04-09,1778.6
1986-04-10,1794.3
1986-04-11,1790.2
1986-04-14,1805.3
1986-04-15,1809.7
1986-04-16,1848.0
1986-04-17,1855.0
1986-04-18,1840.4
1986-04-21,1855.9
1986-04-22,1831.0
1986-04-23,1829.6
1986-04-24,1831.7
1986-04-25,1835.6
1986-04-28,1843.8
1986-04-29,1825.9
1986-04-30,1784.0
1986-05-01,1777.8
1986-05-02,1774.7
1986-05-05,1793.8
1986-05-06,1788.0
1986-05-07,1775.3
1986-05-08,1786.2
1986-05-09,1789.4
1986-05-12,1787.3
1986-05-13,1785.3
1986-05-14,1808.3
1986-05-15,1774.7
1986-05-16,1759.8
1986-05-19,1758.2
1986-05-20,1784.0
1986-05-21,1775.2
1986-05-22,1806.3
1986-05-23,1823.3
1986-05-27,1853.0
1986-05-28,1878.3
1986-05-29,1882.4
1986-05-30,1876.7
1986-06-02,1862.0
1986-06-03,1870.4
1986-06-04,1863.3
1986-06-05,1879.4
1986-06-06,1885.9
1986-06-09,1840.2
